CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
0.806114,7.5,3.46,0,0.74,7.616,25.55,5.098,9,453,14.3,260.45,35.03,24.8
0.1814295,3.5,7.84,1,0.86,7.18,28.88,5.098,1,343,18.2,263.83,37.5,21.8
0.7493245,6.5,6.38,0,0.74,7.616,21.85,5.098,2,373,15.8,268.9,12.8,27.2
0.806114,4.25,7.84,0,0.86,6.308,24.07,5.098,4,394,18.8,279.04,30.09,20
0.8629035,5,6.38,1,0.62,7.18,38.13,5.098,8,378,18.5,282.42,30.09,17
0.692535,1.25,8.57,0,0.62,6.308,26.29,5.098,7,493,17.6,290.87,37.5,17.6
0.12464,2.25,8.57,1,0.86,6.308,32.58,4.549,2,427,15.2,294.25,32.56,21.2
0.919693,1.25,9.3,0,0.86,6.744,38.13,5.098,3,433,17.9,317.91,22.68,26
0.2950085,4.25,9.3,0,0.86,6.308,31.84,4.549,3,328,19.7,263.83,22.68,26.6
0.4085875,5.5,2.73,1,0.74,6.744,22.59,4.8235,8,348,18.8,284.11,44.91,25.4
0.465377,6.75,6.38,1,0.62,6.744,27.4,4.549,3,369,14.9,262.14,30.09,23
0.578956,0.5,4.19,0,0.62,7.616,23.7,5.098,4,391,19.4,309.46,25.15,18.2
0.7493245,4.5,6.38,0,0.62,6.308,25.18,4.8235,2,551,18.8,302.7,39.97,23
0.465377,5.75,8.57,0,0.86,7.18,34.43,5.098,6,460,18.5,268.9,25.15,17
0.7493245,2,5.65,1,0.74,6.308,24.44,4.549,7,541,15.5,289.18,12.8,27.8
0.6357455,7,9.3,1,0.86,6.744,34.43,4.8235,2,663,15.5,289.18,17.74,16.4
0.1814295,5,7.84,1,0.62,6.308,24.81,4.8235,6,511,14.3,257.07,25.15,25.4
0.692535,2,8.57,0,0.74,7.616,33.32,4.8235,1,509,14.9,306.08,35.03,27.2
0.7493245,5,7.84,1,0.62,6.744,22.96,4.549,3,364,19.4,307.77,42.44,23
0.6357455,5.25,2.73,1,0.86,6.308,27.03,4.549,7,276,17.9,321.29,30.09,25.4
0.5221665,3.25,9.3,1,0.62,6.744,32.58,5.098,5,449,16.4,285.8,25.15,29
0.7493245,4.25,9.3,0,0.74,7.18,29.99,4.549,5,622,15.2,294.25,12.8,26
0.5221665,1.75,3.46,1,0.74,6.308,29.62,5.098,6,616,18.2,267.21,30.09,27.8
0.7493245,0.5,4.92,0,0.86,6.308,24.44,5.098,1,520,16.7,302.7,35.03,26
0.692535,4.75,4.19,0,0.86,6.744,34.06,4.549,9,316,16.1,275.66,12.8,17.6
0.2950085,7,4.19,0,0.62,6.308,25.18,5.098,5,317,16.1,279.04,44.91,18.2
0.6357455,1.5,7.11,1,0.74,7.616,26.29,4.8235,7,436,17,290.87,7.86,25.4
0.465377,2.25,5.65,0,0.74,7.18,26.29,4.549,2,472,17.9,307.77,22.68,21.2
0.1814295,3.25,4.19,1,0.86,7.616,31.47,5.098,6,507,17.3,282.42,22.68,21.8
0.8629035,2.75,8.57,0,0.86,7.616,29.25,5.098,1,616,15.8,262.14,42.44,21.2
0.1814295,1.75,7.11,0,0.86,6.308,37.39,4.8235,1,557,19.7,295.94,25.15,26.6
0.5221665,1.75,7.11,0,0.74,7.18,22.22,4.549,7,567,17.9,272.28,27.62,16.4
0.7493245,7,8.57,1,0.62,7.18,25.92,4.549,3,572,15.5,284.11,10.33,22.4
0.351798,4.25,3.46,1,0.62,7.616,34.43,4.8235,8,550,15.5,292.56,25.15,29
0.12464,4.5,4.92,1,0.86,6.744,27.4,4.8235,7,372,19.1,262.14,35.03,23
0.578956,7,2.73,1,0.86,7.616,38.5,5.098,6,541,15.8,319.6,12.8,23
0.7493245,4.25,2.73,0,0.86,7.616,35.17,5.098,7,366,14.3,277.35,20.21,24.2
0.351798,2.25,8.57,0,0.74,7.18,30.36,4.549,6,555,14.3,289.18,25.15,26.6
0.351798,7,6.38,1,0.74,6.308,30.73,4.8235,5,564,14.9,324.67,39.97,19.4
0.351798,3.25,9.3,1,0.86,6.744,24.07,5.098,5,483,18.8,279.04,12.8,18.2
0.238219,3.75,5.65,1,0.74,6.308,29.25,4.549,6,391,17.3,294.25,7.86,26.6
0.8629035,1.75,9.3,1,0.74,6.744,23.7,4.8235,9,488,15.5,290.87,27.62,27.8
0.351798,2,7.84,1,0.62,8.052,37.76,4.549,1,617,17.3,304.39,7.86,16.4
0.806114,4.75,7.11,1,0.86,7.616,36.28,4.549,8,383,19.1,279.04,15.27,25.4
0.8629035,4.5,5.65,1,0.86,7.616,33.32,4.8235,9,533,19.7,321.29,37.5,18.8
0.578956,5.25,2.73,1,0.86,6.308,32.21,4.549,2,407,19.1,272.28,10.33,28.4
0.806114,1.25,3.46,0,0.74,7.18,28.14,4.549,6,347,17.3,272.28,42.44,23.6
0.12464,2.5,7.11,1,0.74,7.18,23.7,4.8235,2,513,17.9,301.01,39.97,27.2
0.2950085,1.75,9.3,0,0.86,6.744,26.29,4.549,5,556,15.5,287.49,7.86,23
0.351798,4,2.73,0,0.62,7.18,28.14,4.8235,4,549,19.1,272.28,10.33,18.8
0.8629035,5,9.3,1,0.62,7.616,28.88,5.098,9,365,17.9,284.11,35.03,28.4
0.8629035,3,4.92,0,0.86,6.308,25.55,5.098,3,456,16.1,262.14,32.56,27.2
0.351798,2.75,4.19,1,0.62,6.308,25.92,4.549,9,595,16.7,270.59,20.21,19.4
0.8629035,3.25,4.19,0,0.62,6.744,34.06,4.549,6,359,18.5,272.28,32.56,17.6
0.2950085,3.75,6.38,1,0.86,7.616,34.43,4.8235,1,301,19.7,324.67,20.21,20.6
0.2950085,5,4.92,0,0.86,7.616,26.66,4.8235,2,586,18.5,312.84,35.03,24.8
0.919693,7.25,4.19,1,0.86,6.744,38.5,4.549,1,301,15.8,324.67,39.97,16.4
0.578956,0.75,9.3,0,0.74,7.616,21.85,5.098,1,358,14.6,307.77,22.68,27.8
0.2950085,0.5,3.46,1,0.74,6.308,27.03,4.549,2,592,14.3,292.56,30.09,29
0.5221665,0.5,5.65,0,0.74,6.744,23.33,4.549,4,323,15.2,290.87,15.27,27.2
0.4085875,3.5,7.11,1,0.86,8.052,25.55,4.549,9,358,16.4,311.15,7.86,17
0.692535,1.25,2.73,1,0.86,6.744,24.44,4.8235,2,546,17.3,314.53,17.74,24.8
0.5221665,2.75,5.65,1,0.62,6.308,27.03,4.8235,8,658,16.1,316.22,39.97,25.4
0.6357455,2,4.92,0,0.86,8.052,33.32,5.098,6,312,16.1,312.84,32.56,29
0.238219,5,9.3,1,0.62,6.308,26.29,5.098,1,422,16.4,285.8,17.74,23.6
0.465377,0,4.19,0,0.86,8.052,35.54,4.8235,8,548,15.5,295.94,27.62,20
0.8629035,7.25,4.92,0,0.62,6.744,37.39,5.098,8,443,17.3,324.67,42.44,29
0.806114,4,5.65,0,0.74,7.616,34.43,5.098,3,646,15.2,301.01,42.44,17.6
0.4085875,2.25,7.84,1,0.62,7.18,33.32,4.549,7,441,16.7,297.63,35.03,17.6
0.4085875,7,5.65,0,0.86,6.308,24.44,4.549,5,341,17.9,258.76,32.56,27.2
0.2950085,6,7.11,1,0.62,6.744,31.1,4.8235,7,601,15.2,289.18,27.62,28.4
0.7493245,3,7.84,0,0.74,8.052,24.81,4.8235,6,603,17.9,312.84,30.09,20
0.7493245,3.75,9.3,1,0.86,7.616,32.95,4.8235,5,636,17.3,304.39,37.5,26
0.578956,0.5,3.46,0,0.74,6.744,34.06,4.549,3,329,19.7,304.39,42.44,21.8
0.2950085,4.25,6.38,0,0.74,6.744,29.25,4.549,6,528,14.3,270.59,10.33,24.2
0.5221665,1.75,4.92,1,0.74,6.744,37.76,4.8235,6,378,19.4,265.52,42.44,21.8
0.7493245,3.75,4.92,0,0.86,7.18,36.65,4.8235,8,539,15.8,307.77,44.91,17
0.12464,6,9.3,1,0.86,7.616,31.1,4.8235,6,518,18.2,258.76,27.62,26
0.919693,4.75,8.57,0,0.86,8.052,38.13,5.098,9,441,17.6,287.49,22.68,29
0.578956,5.5,8.57,1,0.74,6.308,28.88,4.8235,1,666,17,297.63,17.74,20.6
0.5221665,4,8.57,0,0.62,7.18,30.73,5.098,4,659,14.9,282.42,44.91,24.8
0.692535,6,2.73,1,0.86,7.616,27.03,5.098,6,650,17.9,267.21,10.33,21.8
0.12464,1.75,7.84,1,0.74,6.308,23.33,4.8235,3,336,15.5,263.83,22.68,21.2
0.7493245,6,9.3,0,0.62,7.616,29.25,5.098,3,322,18.8,302.7,42.44,29
0.919693,3.5,3.46,0,0.62,6.744,31.1,4.549,1,440,19.7,263.83,27.62,20
0.919693,7.25,5.65,0,0.74,7.616,34.8,4.549,7,598,19.4,304.39,22.68,20
0.465377,3.75,3.46,1,0.62,6.308,25.55,4.8235,7,574,17.3,306.08,44.91,22.4
0.578956,4,9.3,1,0.74,7.616,32.58,4.549,7,595,17.3,316.22,10.33,29
0.578956,0.5,2.73,1,0.74,8.052,25.55,5.098,7,530,19.4,312.84,25.15,29
0.4085875,1.5,9.3,0,0.74,7.18,31.1,5.098,3,506,14.9,295.94,44.91,18.8
0.1814295,0.25,7.11,1,0.74,6.744,25.55,5.098,4,480,19.4,267.21,32.56,26
0.919693,1.5,9.3,1,0.62,7.616,28.51,4.8235,1,596,15.5,304.39,17.74,28.4
0.7493245,3.75,3.46,0,0.86,8.052,33.69,5.098,5,292,16.1,258.76,12.8,27.8
0.00632,18,2.31,0,0.538,6.575,65.2,4.09,1,296,15.3,396.9,4.98,24
0.02731,0,7.07,0,0.469,6.421,78.9,4.9671,2,242,17.8,396.9,9.14,21.6
0.02729,0,7.07,0,0.469,7.185,61.1,4.9671,2,242,17.8,392.83,4.03,34.7
0.03237,0,2.18,0,0.458,6.998,45.8,6.0622,3,222,18.7,394.63,2.94,33.4
0.06905,0,2.18,0,0.458,7.147,54.2,6.0622,3,222,18.7,396.9,5.33,36.2
0.02985,0,2.18,0,0.458,6.43,58.7,6.0622,3,222,18.7,394.12,5.21,28.7
0.08829,12.5,7.87,0,0.524,6.012,66.6,5.5605,5,311,15.2,395.6,12.43,22.9
0.14455,12.5,7.87,0,0.524,6.172,96.1,5.9505,5,311,15.2,396.9,19.15,27.1
0.21124,12.5,7.87,0,0.524,5.631,100,6.0821,5,311,15.2,386.63,29.93,16.5
0.17004,12.5,7.87,0,0.524,6.004,85.9,6.5921,5,311,15.2,386.71,17.1,18.9
0.22489,12.5,7.87,0,0.524,,94.3,6.3467,5,311,15.2,392.52,20.45,15
0.11747,12.5,7.87,0,0.524,6.009,82.9,6.2267,5,311,15.2,396.9,13.27,18.9
0.09378,12.5,7.87,0,0.524,5.889,39,5.4509,5,311,15.2,390.5,15.71,21.7
0.62976,0,8.14,0,0.538,5.949,61.8,4.7075,4,307,21,396.9,8.26,20.4
0.63796,0,8.14,0,0.538,6.096,84.5,4.4619,4,307,21,380.02,10.26,18.2
0.62739,0,8.14,0,0.538,5.834,56.5,4.4986,4,307,21,395.62,8.47,19.9
1.05393,0,8.14,0,0.538,5.935,29.3,4.4986,4,307,21,386.85,6.58,23.1
0.7842,0,8.14,0,0.538,5.99,81.7,4.2579,4,307,21,386.75,14.67,17.5
0.80271,0,8.14,0,0.538,5.456,36.6,3.7965,4,307,21,288.99,11.69,20.2
0.7258,0,8.14,0,0.538,5.727,69.5,3.7965,4,307,21,390.95,11.28,18.2
1.25179,0,8.14,0,0.538,5.57,98.1,3.7979,4,307,21,376.57,21.02,13.6
0.85204,0,8.14,0,0.538,5.965,89.2,4.0123,4,307,21,392.53,13.83,19.6
1.23247,0,8.14,0,0.538,6.142,91.7,3.9769,4,307,21,396.9,18.72,15.2
0.98843,0,8.14,0,0.538,5.813,100,4.0952,4,307,21,394.54,19.88,14.5
0.75026,0,8.14,0,0.538,5.924,94.1,4.3996,4,307,21,394.33,16.3,15.6
0.84054,0,8.14,0,0.538,5.599,85.7,4.4546,4,307,21,303.42,16.51,13.9
0.67191,0,8.14,0,0.538,5.813,90.3,4.682,4,307,21,376.88,14.81,16.6
0.95577,0,8.14,0,0.538,6.047,88.8,4.4534,4,307,21,306.38,17.28,14.8
0.77299,0,8.14,0,0.538,6.495,94.4,4.4547,4,307,21,387.94,12.8,18.4
1.00245,0,8.14,0,0.538,6.674,87.3,4.239,4,307,21,380.23,11.98,21
1.13081,0,8.14,0,0.538,5.713,94.1,4.233,4,307,21,360.17,22.6,12.7
1.35472,0,8.14,0,0.538,6.072,100,4.175,4,307,21,376.73,13.04,14.5
1.38799,0,8.14,0,0.538,5.95,82,3.99,4,307,21,232.6,27.71,13.2
1.15172,0,8.14,0,0.538,5.701,95,3.7872,4,307,21,358.77,18.35,13.1
1.61282,0,8.14,0,0.538,6.096,96.9,3.7598,4,307,21,248.31,20.34,13.5
0.06417,0,5.96,0,0.499,,68.2,3.3603,5,279,19.2,396.9,9.68,18.9
0.09744,0,5.96,0,0.499,5.841,61.4,3.3779,5,279,19.2,377.56,11.41,20
0.08014,0,5.96,0,0.499,5.85,41.5,3.9342,5,279,19.2,396.9,8.77,21
0.17505,0,5.96,0,0.499,5.966,30.2,3.8473,5,279,19.2,393.43,10.13,24.7
0.02763,75,2.95,0,0.428,6.595,21.8,5.4011,3,252,18.3,395.63,4.32,30.8
0.03359,75,2.95,0,0.428,7.024,15.8,5.4011,3,252,18.3,395.62,1.98,34.9
0.12744,0,6.91,0,0.448,6.77,2.9,5.7209,3,233,17.9,385.41,4.84,26.6
0.1415,0,6.91,0,0.448,6.169,6.6,5.7209,3,233,17.9,383.37,5.81,25.3
0.15936,0,6.91,0,0.448,6.211,6.5,5.7209,3,233,17.9,394.46,7.44,24.7
0.12269,0,6.91,0,0.448,6.069,40,5.7209,3,233,17.9,389.39,9.55,21.2
0.17142,0,6.91,0,0.448,5.682,33.8,5.1004,3,233,17.9,396.9,10.21,19.3
0.18836,0,6.91,0,0.448,5.786,33.3,5.1004,3,233,17.9,396.9,14.15,20
0.22927,0,6.91,0,0.448,6.03,85.5,5.6894,3,233,17.9,392.74,18.8,16.6
0.25387,0,6.91,0,0.448,5.399,95.3,5.87,3,233,17.9,396.9,30.81,14.4
0.21977,0,6.91,0,0.448,5.602,62,6.0877,3,233,17.9,396.9,16.2,19.4
0.08873,21,5.64,0,0.439,5.963,45.7,6.8147,4,243,16.8,395.56,13.45,19.7
0.04337,21,5.64,0,0.439,6.115,63,6.8147,4,243,16.8,393.97,9.43,20.5
0.0536,21,5.64,0,0.439,6.511,21.1,6.8147,4,243,16.8,396.9,5.28,25
0.04981,21,5.64,0,0.439,5.998,21.4,6.8147,4,243,16.8,396.9,8.43,23.4
0.0136,75,4,0,0.41,5.888,47.6,7.3197,3,469,21.1,396.9,14.8,18.9
0.01311,90,1.22,0,0.403,7.249,21.9,8.6966,5,226,17.9,395.93,4.81,35.4
0.02055,85,0.74,0,0.41,6.383,35.7,9.1876,2,313,17.3,396.9,5.77,24.7
0.01432,100,1.32,0,0.411,6.816,40.5,8.3248,5,256,15.1,392.9,3.95,31.6
0.15445,25,5.13,0,0.453,6.145,29.2,7.8148,8,284,19.7,390.68,6.86,23.3
0.10328,25,5.13,0,0.453,5.927,47.2,6.932,8,284,19.7,396.9,9.22,19.6
0.14932,25,5.13,0,0.453,5.741,66.2,7.2254,8,284,19.7,395.11,13.15,18.7
0.17171,25,5.13,0,0.453,5.966,93.4,6.8185,8,284,19.7,378.08,14.44,16
0.11027,25,5.13,0,0.453,6.456,67.8,7.2255,8,284,19.7,396.9,6.73,22.2
0.1265,25,5.13,0,0.453,,43.4,7.9809,8,284,19.7,395.58,9.5,25
0.01951,17.5,1.38,0,0.4161,7.104,59.5,9.2229,3,216,18.6,393.24,8.05,33
0.03584,80,3.37,0,0.398,6.29,17.8,6.6115,4,337,16.1,396.9,4.67,23.5
0.04379,80,3.37,0,0.398,5.787,31.1,6.6115,4,337,16.1,396.9,10.24,19.4
0.05789,12.5,6.07,0,0.409,5.878,21.4,6.498,4,345,18.9,396.21,8.1,22
0.13554,12.5,6.07,0,0.409,5.594,36.8,6.498,4,345,18.9,396.9,13.09,17.4
0.12816,12.5,6.07,0,0.409,5.885,33,6.498,4,345,18.9,396.9,8.79,20.9
0.08826,0,10.81,0,0.413,6.417,6.6,5.2873,4,305,19.2,383.73,6.72,24.2
0.15876,0,10.81,0,0.413,5.961,17.5,5.2873,4,305,19.2,376.94,9.88,21.7
0.09164,0,10.81,0,0.413,6.065,7.8,5.2873,4,305,19.2,390.91,5.52,22.8
0.19539,0,10.81,0,0.413,6.245,6.2,5.2873,4,305,19.2,377.17,7.54,23.4
0.07896,0,12.83,0,0.437,6.273,6,4.2515,5,398,18.7,394.92,6.78,24.1
0.09512,0,12.83,0,0.437,6.286,45,4.5026,5,398,18.7,383.23,8.94,21.4
0.10153,0,12.83,0,0.437,6.279,74.5,4.0522,5,398,18.7,373.66,11.97,20
0.08707,0,12.83,0,0.437,6.14,45.8,4.0905,5,398,18.7,386.96,10.27,20.8
0.05646,0,12.83,0,0.437,6.232,53.7,5.0141,5,398,18.7,386.4,12.34,21.2
0.08387,0,12.83,0,0.437,5.874,36.6,4.5026,5,398,18.7,396.06,9.1,20.3
0.04113,25,4.86,0,0.426,6.727,33.5,5.4007,4,281,19,396.9,5.29,28
0.04462,25,4.86,0,0.426,6.619,70.4,5.4007,4,281,19,395.63,7.22,23.9
0.03659,25,4.86,0,0.426,6.302,32.2,5.4007,4,281,19,396.9,6.72,24.8
0.03551,25,4.86,0,0.426,6.167,46.7,5.4007,4,281,19,390.64,7.51,22.9
0.05059,0,4.49,0,0.449,6.389,48,4.7794,3,247,18.5,396.9,9.62,23.9
0.05735,0,4.49,0,0.449,6.63,56.1,4.4377,3,247,18.5,392.3,6.53,26.6
0.05188,0,4.49,0,0.449,6.015,45.1,4.4272,3,247,18.5,395.99,12.86,22.5
0.07151,0,4.49,0,0.449,6.121,56.8,3.7476,3,247,18.5,395.15,8.44,22.2
0.0566,0,3.41,0,0.489,7.007,86.3,3.4217,2,270,17.8,396.9,5.5,23.6
0.05302,0,3.41,0,0.489,7.079,63.1,3.4145,2,270,17.8,396.06,5.7,28.7
0.04684,0,3.41,0,0.489,6.417,66.1,3.0923,2,270,17.8,392.18,8.81,22.6
0.03932,0,3.41,0,0.489,6.405,73.9,3.0921,2,270,17.8,393.55,8.2,22
0.04203,28,15.04,0,0.464,6.442,53.6,3.6659,4,270,18.2,395.01,8.16,22.9
0.02875,28,15.04,0,0.464,6.211,28.9,3.6659,4,270,18.2,396.33,6.21,25
0.04294,28,15.04,0,0.464,6.249,77.3,3.615,4,270,18.2,396.9,10.59,20.6
0.12204,0,2.89,0,0.445,6.625,57.8,3.4952,2,276,18,357.98,6.65,28.4
0.11504,0,2.89,0,0.445,,69.6,3.4952,2,276,18,391.83,11.34,21.4
0.12083,0,2.89,0,0.445,8.069,76,3.4952,2,276,18,396.9,4.21,38.7
0.08187,0,2.89,0,0.445,7.82,36.9,3.4952,2,276,18,393.53,3.57,43.8
0.0686,0,2.89,0,0.445,7.416,62.5,3.4952,2,276,18,396.9,6.19,33.2
0.14866,0,8.56,0,0.52,6.727,79.9,2.7778,5,384,20.9,394.76,9.42,27.5
0.11432,0,8.56,0,0.52,6.781,71.3,2.8561,5,384,20.9,395.58,7.67,26.5
0.22876,0,8.56,0,0.52,6.405,85.4,2.7147,5,384,20.9,70.8,10.63,18.6
0.21161,0,8.56,0,0.52,6.137,87.4,2.7147,5,384,20.9,394.47,13.44,19.3
0.1396,0,8.56,0,0.52,6.167,90,2.421,5,384,20.9,392.69,12.33,20.1
0.13262,0,8.56,0,0.52,5.851,96.7,2.1069,5,384,20.9,394.05,16.47,19.5
0.1712,0,8.56,0,0.52,5.836,91.9,2.211,5,384,20.9,395.67,18.66,19.5
0.13117,0,8.56,0,0.52,6.127,85.2,2.1224,5,384,20.9,387.69,14.09,20.4
0.12802,0,8.56,0,0.52,6.474,97.1,2.4329,5,384,20.9,395.24,12.27,19.8
0.26363,0,8.56,0,0.52,6.229,91.2,2.5451,5,384,20.9,391.23,15.55,19.4
0.10793,0,8.56,0,0.52,6.195,54.4,2.7778,5,384,20.9,393.49,13,21.7
0.10084,0,10.01,0,0.547,6.715,81.6,2.6775,6,432,17.8,395.59,10.16,22.8
0.12329,0,10.01,0,0.547,5.913,92.9,2.3534,6,432,17.8,394.95,16.21,18.8
0.22212,0,10.01,0,0.547,6.092,95.4,2.548,6,432,17.8,396.9,17.09,18.7
0.14231,0,10.01,0,0.547,6.254,84.2,2.2565,6,432,17.8,388.74,10.45,18.5
0.17134,0,10.01,0,0.547,5.928,88.2,2.4631,6,432,17.8,344.91,15.76,18.3
0.13158,0,10.01,0,0.547,6.176,72.5,2.7301,6,432,17.8,393.3,12.04,21.2
0.15098,0,10.01,0,0.547,6.021,82.6,2.7474,6,432,17.8,394.51,10.3,19.2
0.13058,0,10.01,0,0.547,5.872,73.1,2.4775,6,432,17.8,338.63,15.37,20.4
0.14476,0,10.01,0,0.547,5.731,65.2,2.7592,6,432,17.8,391.5,13.61,19.3
0.06899,0,25.65,0,0.581,5.87,69.7,2.2577,2,188,19.1,389.15,14.37,22
0.07165,0,25.65,0,0.581,6.004,84.1,2.1974,2,188,19.1,377.67,14.27,20.3
0.09299,0,25.65,0,0.581,5.961,92.9,2.0869,2,188,19.1,378.09,17.93,20.5
0.15038,0,25.65,0,0.581,5.856,97,1.9444,2,188,19.1,370.31,25.41,17.3
0.09849,0,25.65,0,0.581,5.879,95.8,2.0063,2,188,19.1,379.38,17.58,18.8
0.16902,0,25.65,0,0.581,5.986,88.4,1.9929,2,188,19.1,385.02,14.81,21.4
0.38735,0,25.65,0,0.581,5.613,95.6,1.7572,2,188,19.1,359.29,27.26,15.7
0.25915,0,21.89,0,0.624,5.693,96,1.7883,4,437,21.2,392.11,17.19,16.2
0.32543,0,21.89,0,0.624,6.431,98.8,1.8125,4,437,21.2,396.9,15.39,18
0.88125,0,21.89,0,0.624,5.637,94.7,1.9799,4,437,21.2,396.9,18.34,14.3
0.34006,0,21.89,0,0.624,6.458,98.9,2.1185,4,437,21.2,395.04,12.6,19.2
1.19294,0,21.89,0,0.624,6.326,97.7,2.271,4,437,21.2,396.9,12.26,19.6
0.59005,0,21.89,0,0.624,6.372,97.9,2.3274,4,437,21.2,385.76,11.12,23
0.32982,0,21.89,0,0.624,5.822,95.4,2.4699,4,437,21.2,388.69,15.03,18.4
0.97617,0,21.89,0,0.624,5.757,98.4,2.346,4,437,21.2,262.76,17.31,15.6
0.55778,0,21.89,0,0.624,,98.2,2.1107,4,437,21.2,394.67,16.96,18.1
0.32264,0,21.89,0,0.624,5.942,93.5,1.9669,4,437,21.2,378.25,16.9,17.4
0.35233,0,21.89,0,0.624,6.454,98.4,1.8498,4,437,21.2,394.08,14.59,17.1
0.2498,0,21.89,0,0.624,5.857,98.2,1.6686,4,437,21.2,392.04,21.32,13.3
0.54452,0,21.89,0,0.624,6.151,97.9,1.6687,4,437,21.2,396.9,18.46,17.8
0.2909,0,21.89,0,0.624,6.174,93.6,1.6119,4,437,21.2,388.08,24.16,14
1.62864,0,21.89,0,0.624,5.019,100,1.4394,4,437,21.2,396.9,34.41,14.4
3.32105,0,19.58,1,0.871,5.403,100,1.3216,5,403,14.7,396.9,26.82,13.4
4.0974,0,19.58,0,0.871,5.468,100,1.4118,5,403,14.7,396.9,26.42,15.6
2.77974,0,19.58,0,0.871,4.903,97.8,1.3459,5,403,14.7,396.9,29.29,11.8
2.37934,0,19.58,0,0.871,6.13,100,1.4191,5,403,14.7,172.91,27.8,13.8
2.15505,0,19.58,0,0.871,5.628,100,1.5166,5,403,14.7,169.27,16.65,15.6
2.36862,0,19.58,0,0.871,4.926,95.7,1.4608,5,403,14.7,391.71,29.53,14.6
2.33099,0,19.58,0,0.871,5.186,93.8,1.5296,5,403,14.7,356.99,28.32,17.8
2.73397,0,19.58,0,0.871,5.597,94.9,1.5257,5,403,14.7,351.85,21.45,15.4
1.6566,0,19.58,0,0.871,6.122,97.3,1.618,5,403,14.7,372.8,14.1,21.5
1.49632,0,19.58,0,0.871,5.404,100,1.5916,5,403,14.7,341.6,13.28,19.6
1.12658,0,19.58,1,0.871,5.012,88,1.6102,5,403,14.7,343.28,12.12,15.3
2.14918,0,19.58,0,0.871,5.709,98.5,1.6232,5,403,14.7,261.95,15.79,19.4
1.41385,0,19.58,1,0.871,6.129,96,1.7494,5,403,14.7,321.02,15.12,17
3.53501,0,19.58,1,0.871,6.152,82.6,1.7455,5,403,14.7,88.01,15.02,15.6
2.44668,0,19.58,0,0.871,5.272,94,1.7364,5,403,14.7,88.63,16.14,13.1
1.22358,0,19.58,0,0.605,6.943,97.4,1.8773,5,403,14.7,363.43,4.59,41.3
1.34284,0,19.58,0,0.605,6.066,100,1.7573,5,403,14.7,353.89,6.43,24.3
1.42502,0,19.58,0,0.871,6.51,100,1.7659,5,403,14.7,364.31,7.39,23.3
1.27346,0,19.58,1,0.605,6.25,92.6,1.7984,5,403,14.7,338.92,5.5,27
1.46336,0,19.58,0,0.605,7.489,90.8,1.9709,5,403,14.7,374.43,1.73,50
1.83377,0,19.58,1,0.605,7.802,98.2,2.0407,5,403,14.7,389.61,1.92,50
1.51902,0,19.58,1,0.605,8.375,93.9,2.162,5,403,14.7,388.45,3.32,50
2.24236,0,19.58,0,0.605,5.854,91.8,2.422,5,403,14.7,395.11,11.64,22.7
2.924,0,19.58,0,0.605,6.101,93,2.2834,5,403,14.7,240.16,9.81,25
2.01019,0,19.58,0,0.605,7.929,96.2,2.0459,5,403,14.7,369.3,3.7,50
1.80028,0,19.58,0,0.605,5.877,79.2,2.4259,5,403,14.7,227.61,12.14,23.8
2.3004,0,19.58,0,0.605,6.319,96.1,2.1,5,403,14.7,297.09,11.1,23.8
2.44953,0,19.58,0,0.605,6.402,95.2,2.2625,5,403,14.7,330.04,11.32,22.3
1.20742,0,19.58,0,0.605,5.875,94.6,2.4259,5,403,14.7,292.29,14.43,17.4
2.3139,0,19.58,0,0.605,5.88,97.3,2.3887,5,403,14.7,348.13,12.03,19.1
0.13914,0,4.05,0,0.51,5.572,88.5,2.5961,5,296,16.6,396.9,14.69,23.1
0.09178,0,4.05,0,0.51,6.416,84.1,2.6463,5,296,16.6,395.5,9.04,23.6
0.08447,0,4.05,0,0.51,5.859,68.7,2.7019,5,296,16.6,393.23,9.64,22.6
0.06664,0,4.05,0,0.51,6.546,33.1,3.1323,5,296,16.6,390.96,5.33,29.4
0.07022,0,4.05,0,0.51,6.02,47.2,3.5549,5,296,16.6,393.23,10.11,23.2
0.05425,0,4.05,0,0.51,6.315,73.4,3.3175,5,296,16.6,395.6,6.29,24.6
0.06642,0,4.05,0,0.51,6.86,74.4,2.9153,5,296,16.6,391.27,6.92,29.9
0.0578,0,2.46,0,0.488,6.98,58.4,2.829,3,193,17.8,396.9,5.04,37.2
0.06588,0,2.46,0,0.488,7.765,83.3,2.741,3,193,17.8,395.56,7.56,39.8
0.06888,0,2.46,0,0.488,6.144,62.2,2.5979,3,193,17.8,396.9,9.45,36.2
0.09103,0,2.46,0,0.488,7.155,92.2,2.7006,3,193,17.8,394.12,4.82,37.9
0.10008,0,2.46,0,0.488,6.563,95.6,2.847,3,193,17.8,396.9,5.68,32.5
0.08308,0,2.46,0,0.488,5.604,89.8,2.9879,3,193,17.8,391,13.98,26.4
0.06047,0,2.46,0,0.488,6.153,68.8,3.2797,3,193,17.8,387.11,13.15,29.6
0.05602,0,2.46,0,0.488,7.831,53.6,3.1992,3,193,17.8,392.63,4.45,50
0.07875,45,3.44,0,0.437,6.782,41.1,3.7886,5,398,15.2,393.87,6.68,32
